batch_idx,sample_idx,quality,codec,codec_name,representation,eval_domain,bpp,bits_total,encoding_time_s,decoding_time_s,zfile,y,x,psnr_amp,ssim_amp,complex_corr_mean,complex_corr_std,phase_err_mean,phase_err_std
0,3,80,jpeg,JPEG,channels,slc,2.5464986165364585,2002648,0.004950344795361161,0.006377431098371744,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,1536,23.08730697631836,-0.016264166682958603,0.5580999255180359,,0.6819369792938232,
0,0,90,jpeg,JPEG,channels,slc,7.496297200520833,5895328,0.00832894816994667,0.012901461916044354,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,0,6.948516368865967,0.09323611855506897,0.6034083366394043,,0.47856026887893677,
0,1,90,jpeg,JPEG,channels,slc,4.731526692708333,3721024,0.00634145806543529,0.009348016930744052,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,512,16.569536209106445,0.3045269250869751,0.7297605276107788,,0.4140375256538391,
0,2,90,jpeg,JPEG,channels,slc,5.165629069010417,4062416,0.0066411239095032215,0.00993982795625925,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,1024,17.406156539916992,0.20152585208415985,0.6955156326293945,,0.45887893438339233,
0,3,90,jpeg,JPEG,channels,slc,4.269236246744792,3357464,0.006081268656998873,0.008836775086820126,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,1536,22.822467803955078,-0.012101884931325912,0.6057863235473633,,0.6865411996841431,
0,0,95,jpeg,JPEG,channels,slc,9.818603515625,7721664,0.009221719112247229,0.0148045071400702,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,0,7.037405490875244,0.0948101356625557,0.6070102453231812,,0.4747474789619446,
0,1,95,jpeg,JPEG,channels,slc,6.823740641276042,5366408,0.007733901962637901,0.011926297098398209,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,512,16.93498420715332,0.3420611619949341,0.7544313669204712,,0.39364904165267944,
0,2,95,jpeg,JPEG,channels,slc,7.263753255208333,5712448,0.008006537100300193,0.012452031951397657,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,1024,17.640716552734375,0.23386713862419128,0.7151950001716614,,0.43059390783309937,
0,3,95,jpeg,JPEG,channels,slc,6.24627685546875,4912272,0.007361738011240959,0.011279826052486897,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,1536,22.909027099609375,-0.022930841892957687,0.6249110698699951,,0.6659646034240723,
1,4,5,jpeg,JPEG,channels,slc,0.201995849609375,158856,0.002876976039260626,0.0018000609707087278,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,2048,22.490100860595703,0.02613639459013939,0.7776658535003662,,0.13785946369171143,
1,5,5,jpeg,JPEG,channels,slc,0.19655354817708334,154576,0.00280752289108932,0.0017046199645847082,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,2560,35.75767517089844,0.047809943556785583,0.6948605179786682,,0.14481687545776367,
1,6,5,jpeg,JPEG,channels,slc,0.19748942057291666,155312,0.002829815959557891,0.0017194319516420364,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,3072,36.425174713134766,0.03014305792748928,0.7210494875907898,,0.17726176977157593,
1,7,5,jpeg,JPEG,channels,slc,0.196624755859375,154632,0.0028251390904188156,0.0017259600572288036,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,3584,26.179960250854492,0.018074549734592438,0.7006350755691528,,0.21373242139816284,
1,4,10,jpeg,JPEG,channels,slc,0.21870930989583334,172000,0.002959929872304201,0.0018807819578796625,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,2048,26.06502342224121,0.0010093499440699816,0.6858677864074707,,0.15735292434692383,
1,5,10,jpeg,JPEG,channels,slc,0.19879150390625,156336,0.0028048891108483076,0.001736487029120326,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,2560,35.287872314453125,0.04537038877606392,0.6763466000556946,,0.1471240520477295,
1,6,10,jpeg,JPEG,channels,slc,0.20006306966145834,157336,0.0028260890394449234,0.0017366667743772268,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,3072,36.062843322753906,0.03018122725188732,0.6959205269813538,,0.18600326776504517,
1,7,10,jpeg,JPEG,channels,slc,0.20428466796875,160656,0.0028357652481645346,0.0017539828550070524,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,3584,30.43850326538086,0.03435468301177025,0.6320821642875671,,0.2444496750831604,
1,4,20,jpeg,JPEG,channels,slc,0.6067403157552084,477160,0.0036576499696820974,0.003099355846643448,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,2048,21.81588363647461,-0.11863972991704941,0.438933789730072,,0.37428200244903564,
1,5,20,jpeg,JPEG,channels,slc,0.2768046061197917,217688,0.003008791944012046,0.0020375261083245277,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,2560,32.64469528198242,-0.001271999441087246,0.39623385667800903,,0.3265482783317566,
1,6,20,jpeg,JPEG,channels,slc,0.2883097330729167,226736,0.0030034349765628576,0.002064625034108758,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,3072,32.09614562988281,0.07040726393461227,0.6084120869636536,,0.28385162353515625,
1,7,20,jpeg,JPEG,channels,slc,0.3992411295572917,313976,0.0033281981013715267,0.0024856729432940483,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,3584,27.16242027282715,0.11893069744110107,0.5838873386383057,,0.3670552968978882,
1,4,30,jpeg,JPEG,channels,slc,1.1179402669270833,879184,0.003965077921748161,0.004099115962162614,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,2048,19.975627899169922,-0.13706645369529724,0.2952407896518707,,0.49248194694519043,
1,5,30,jpeg,JPEG,channels,slc,0.5168355305989584,406456,0.0034872163087129593,0.002827082062140107,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,2560,30.966529846191406,-0.028030909597873688,0.3582027554512024,,0.4085225462913513,
1,6,30,jpeg,JPEG,channels,slc,0.50970458984375,400848,0.0034707800950855017,0.002777156885713339,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,3072,30.367454528808594,0.11569962650537491,0.5499340891838074,,0.38330066204071045,
1,7,30,jpeg,JPEG,channels,slc,0.7833048502604166,616016,0.0037251589819788933,0.0033551992382854223,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,3584,24.738445281982422,0.14749285578727722,0.5713192224502563,,0.4566267132759094,
1,4,40,jpeg,JPEG,channels,slc,1.57049560546875,1235088,0.0043249730952084064,0.004758859984576702,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,2048,18.85406494140625,-0.1399279236793518,0.20348523557186127,,0.5678006410598755,
1,5,40,jpeg,JPEG,channels,slc,0.8232828776041666,647456,0.0037426359485834837,0.0034449021331965923,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,2560,29.753936767578125,-0.035918839275836945,0.3661081790924072,,0.43618565797805786,
1,6,40,jpeg,JPEG,channels,slc,0.7962849934895834,626224,0.0037568772677332163,0.0033663047943264246,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,3072,29.033239364624023,0.11966229230165482,0.5366377234458923,,0.461749792098999,
1,7,40,jpeg,JPEG,channels,slc,1.1722615559895833,921904,0.004011216107755899,0.004047208931297064,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,3584,23.010215759277344,0.14989599585533142,0.5753493309020996,,0.5124696493148804,
1,4,50,jpeg,JPEG,channels,slc,2.0346272786458335,1600096,0.004617397906258702,0.005497870966792107,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,2048,17.912296295166016,-0.13769513368606567,0.13287977874279022,,0.6286181211471558,
1,5,50,jpeg,JPEG,channels,slc,1.134979248046875,892584,0.003908682847395539,0.003958467859774828,/lustre/projects/1001/rdelprete/SSM/data/ssm_dataset/focused/PT3/s1c-s1-raw-s-vv-20250424t170801-20250424t170839-002038-0042df.zarr,0,2560,29.052122116088867,-0.03415331244468689,0.3655203878879547,,0.48024576902389526,
